file,psnr,ssim,lpips
004440.npy,26.156330634952596,0.6666491807816273,0.11831962317228317
004468.npy,22.32375650141678,0.5997636783917062,0.12621460855007172
004505.npy,26.927296206869713,0.8398583900744098,0.08889038860797882
004514.npy,26.581652919883677,0.8777959093572842,0.06927638500928879
004623.npy,25.875880097851418,0.762590229577573,0.11784423142671585
000008.npy,24.447798260834844,0.6628388494555685,0.13461393117904663
000092.npy,20.743913755274104,0.33739820618123423,0.23445692658424377
000102.npy,23.5206064857706,0.5878470472670384,0.17762109637260437
000134.npy,23.731505304332327,0.6338167844948676,0.14272817969322205
000231.npy,27.5767131404915,0.5773229168238639,0.11968404054641724
000346.npy,20.418784292171924,0.4041014940782115,0.2236158549785614
000349.npy,22.73149881010984,0.5727784969612342,0.16555799543857574
000450.npy,22.575406779401522,0.752229211801827,0.13228948414325714
000478.npy,23.63261272718091,0.6037749229658586,0.1727030873298645
000506.npy,22.130531815711233,0.5551186788081981,0.19524922966957092
000518.npy,23.012903064815315,0.579491016718939,0.18090501427650452
000649.npy,21.60463598028407,0.5155232341940226,0.24105897545814514
000690.npy,24.998312581570936,0.46520236302402546,0.11988256126642227
000772.npy,19.371283148897195,0.4723347293633055,0.17678986489772797
000800.npy,20.593910718127482,0.3629175538660679,0.17567601799964905
000880.npy,20.939919220223725,0.5994618190888948,0.19694508612155914
000933.npy,24.645734001084946,0.64605793579573,0.09764958918094635
000980.npy,26.085305018779525,0.7317745162113671,0.1423717737197876
001105.npy,24.807646725575804,0.6549477185586304,0.13408075273036957
001107.npy,22.35962059729196,0.5505812579335794,0.189203679561615
001114.npy,24.002604812890503,0.5334063266609088,0.149173766374588
001127.npy,22.985278077230834,0.5660943771598526,0.1925119310617447
001236.npy,23.14542316017957,0.4868786235154364,0.30843105912208557
001391.npy,22.542814223183587,0.5114130880070424,0.24875420331954956
001401.npy,20.652988244398838,0.4749741135634724,0.2329554706811905
001402.npy,20.331256564199585,0.3638859479506536,0.23884080350399017
001560.npy,22.21252302411672,0.6036240779166029,0.19871576130390167
001561.npy,24.06718115601242,0.6166050851972401,0.18858397006988525
001888.npy,27.914499120722933,0.8551402375497148,0.041704341769218445
001901.npy,24.75520488222612,0.7374606030081324,0.13212665915489197
001914.npy,23.964725711604082,0.8095806033770665,0.12051237374544144
002628.npy,29.81318649772081,0.8102399660450053,0.0963500589132309
000538.npy,23.546202659035657,0.7666464610367716,0.1243530660867691
001056.npy,26.85528660892264,0.6176594633914828,0.1617690920829773
002110.npy,26.14111397271374,0.7743787586409226,0.04503112658858299
002112.npy,25.7976044502521,0.44907108057066053,0.10366436839103699
002257.npy,24.0130892985664,0.3875535680772592,0.19748640060424805
002712.npy,29.656004250533826,0.8118527384875417,0.12021830677986145
002898.npy,24.10761568264371,0.7822871134554893,0.11827252805233002
002910.npy,28.639445801658443,0.7834280350357201,0.11490046977996826
002982.npy,22.92759981860101,0.5709655967476349,0.15675100684165955
003000.npy,25.791463574319486,0.6371889635565453,0.18056556582450867
003004.npy,23.06608185394723,0.6483694725406729,0.183575838804245
003070.npy,26.871099201367493,0.5516600853631608,0.11969368159770966
003803.npy,25.544865579473,0.7793508187326181,0.11604119092226028
004200.npy,30.151925232032177,0.8677104654892794,0.08439669013023376
