a,c,e,L_gain,K_poisson,sigma_A
0.026985266653472065,0.009451387692765241,3.0597688071970147e-06,37.057258423323184,105.80456886404845,0.0017492194851410198
0.022473568885226763,0.01144956668897803,1.1946724162384352e-07,44.496715457479496,87.33954979821672,0.00034564033564363336
0.021391530958587958,0.012123927383329272,7.303782542569448e-08,46.74747225600208,82.48152338614524,0.00027025511174757545
0.02822363522083559,0.009044746552292924,5.389555686293033e-06,35.43129693164997,110.56141752766871,0.0023215416615458427
0.025058573528618608,0.009982477778455243,1.7311420990780869e-06,39.90650141588991,100.17552978262145,0.0013157287330897987
0.03145758703689044,0.00649438131356882,0.0001489044840404975,31.788833607208844,153.97925556214003,0.012202642502363885
0.024440866982130716,0.010152030485901754,8.904212021086155e-07,40.91507886079177,98.50246227970966,0.0009436213234707106
0.023569514282165582,0.011216789026659547,9.962892127298946e-07,42.427688073176505,89.15207352329139,0.0009981428819211679
0.022821790365111592,0.011437619631272955,3.5904686334724256e-07,43.817771699837024,87.43077950116309,0.0005992051930242616
0.026853961629102963,0.009256466849224319,3.611280473412402e-06,37.23845344726532,108.03258049628286,0.0019003369368121017
0.024903341686125954,0.010268508587559696,1.005237623905573e-06,40.15525356410766,97.38512574372295,0.001002615391815612
0.027590815430315576,0.00895145838417895,4.556143206831059e-06,36.2439451101269,111.71364006645298,0.0021345124049372633
0.027234999059768304,0.008571276231890388,3.196939868780484e-06,36.717460419420604,116.66874021390053,0.0017879988447368985
0.026314641073959373,0.009452285467402158,2.9514751777675487e-06,38.00165836157222,105.79451958456745,0.0017179857909096772
0.025105547297085952,0.01157807473268569,2.259179362665311e-06,39.83183430205769,86.37014556288294,0.0015030566731382125
0.021673275161285657,0.012129972087280338,2.1820356836465288e-07,46.13977317956407,82.44042053885798,0.0004671226480964639
0.022872610117781137,0.011575218495541616,4.5181735518109905e-07,43.72041471657847,86.391457784159,0.0006721736049422791
0.024845625300382892,0.010764931974782888,1.5136362278286714e-06,40.248534215179895,92.8942237946811,0.0012302992432041368
0.02247705161159285,0.011455884805114745,1.1709972966628827e-07,44.489820875093606,87.29138054474211,0.00034219837764999455
0.0268870318828554,0.008984983163857038,3.5776708586150006e-06,37.19265125123957,111.29681400212263,0.0018914731979636933
0.02493091082883386,0.010406202903046216,9.45356069007753e-07,40.11084901252181,96.09653101298547,0.0009722942296484913
0.024768372562242954,0.010472236913864634,1.5772912489831373e-06,40.37406969258875,95.49058221515767,0.0012559025634909491
0.026215282904061245,0.009539561552215744,2.429514651299272e-06,38.14568790501517,104.82662064984854,0.0015586900433695186
0.027612749917728722,0.008790666957968029,8.146221582309724e-06,36.215154339189944,113.75701124629467,0.002854158647011361
0.028705472565305725,0.008365582816909922,4.3673859753389304e-06,34.83656287925492,119.53739767881228,0.002089829173721845
0.02301199741498259,0.011041216223546358,2.74425713737619e-07,43.455593270183606,90.56973251437759,0.0005238565774499915
0.02708425452865033,0.009197598701655813,3.6163357920580055e-06,36.92182108767947,108.72403030803827,0.001901666582778907
0.025634343058891396,0.009994291832625202,1.9336867752372215e-06,39.01016685711964,100.0571142755324,0.001390570665315942
0.02287044549983728,0.011383020814841464,2.70757843423445e-07,43.7245527205456,87.85014244164213,0.0005203439664524275
0.029551102831959625,0.007872568835732209,6.6727151761544426e-06,33.83968461977319,127.02334153766625,0.002583159920747154
0.02468883822974912,0.010858598300937857,1.3487330014916993e-06,40.50413351548627,92.09291773079312,0.0011613496465284257
0.02561671881217449,0.010395777052918541,2.4242709069510223e-06,39.03700576690346,96.1929055336231,0.00155700703497159
0.027869331312676042,0.008252737307990372,4.130460279246266e-06,35.88173640697154,121.17191698708152,0.0020323533844403795
0.026066481228885427,0.009015459815938731,1.702233726515733e-06,38.36344427232685,110.92057647820322,0.0013046967948591478
0.02530844139394856,0.010030429036144367,1.8557114790760616e-06,39.512508274773005,99.69663275584008,0.0013622450143333472
0.026655822544788123,0.009688891600810002,2.972416709637416e-06,37.51525575021225,103.21098028554668,0.0017240698099663528
0.025382721884007916,0.010152765604238678,2.079826653015671e-06,39.39687810352751,98.49533013768288,0.00144216041167953
0.027482912366071238,0.008713933900425564,4.105114630569423e-06,36.386245630741094,114.75873140960627,0.0020261082474955336
0.02455311233308582,0.010622054313258883,1.6316201203126728e-06,40.72803424812583,94.14374757543455,0.001277348863980656
0.024876018145399373,0.010381997312799679,1.3933383564885437e-06,40.19935964650927,96.32057973730426,0.001180397541715732
0.026939530221069295,0.010160535435869481,3.6637775107950407e-06,37.120172170556415,98.42001007837887,0.0019140996606224663
0.02311278517929226,0.01108897326020295,5.010934851689239e-07,43.26609676171538,90.17967457716622,0.0007078795696789983
0.024948927501093142,0.010253379247432944,1.8389195515890637e-06,40.08188327759519,97.5288220466791,0.0013560676795754199
0.0251132226290947,0.009798215420083528,1.6607955706419215e-06,39.81966053378824,102.05940134264523,0.0012887185769755636
0.02251095342479838,0.011713947005819077,2.644843344360279e-07,44.42281857766122,85.36832200992843,0.0005142804044838068
0.028107538330673743,0.00829087428327951,6.921940901034437e-06,35.5776442687868,120.61454146238043,0.0026309581716618827
0.024703873856670205,0.01001628270558901,8.578529206604284e-07,40.47948130734134,99.8374376396153,0.0009262034985144617
0.02659150421104423,0.008846950425868833,2.597428762263177e-06,37.60599596260037,113.03329982227102,0.0016116540454648377
0.026748214519349143,0.008834852367205466,2.3226411879463272e-06,37.38567294937086,113.18808265681386,0.001524021386971432
0.027327482330102855,0.008981152089332372,4.0636497496889735e-06,36.5931990338693,111.34428969171778,0.0020158496346922737
0.02216288758225197,0.012149923282936953,3.2717058431579594e-07,45.120474319456434,82.30504643633222,0.0005719882728831038
0.022218986765761745,0.01209199483170152,2.8313128913790394e-07,45.006552753384135,82.69934067274865,0.0005321008261015049
0.031203989074996268,0.00594668813611419,5.638904430979743e-05,32.04718465951839,168.1608278609749,0.007509263899331107
0.02612723247116946,0.009751290223472,2.3765255500402465e-06,38.274241296067885,102.55053198939089,0.0015415983750770648
0.02768168549330235,0.008957977252567018,8.078177992915784e-07,36.124967904933115,111.63234420063276,0.000898786848641867
0.02546895171127899,0.010216711568321938,1.7613977707454313e-06,39.263492716001636,97.87885204674001,0.0013271766162592797
0.02416224137462791,0.010885815062375731,7.58532909614571e-07,41.3868889270377,91.86266662349112,0.0008709379481998536
0.027208303473714807,0.009121044013268405,3.95937667249271e-06,36.75348597041607,109.63657214517302,0.001989818251120617
0.026285322996443164,0.009782429828314098,2.697512277954931e-06,38.044044584702895,102.22409130966797,0.0016424105083550004
0.027620776935509024,0.008216375862579027,1.4338303831221332e-06,36.204629664649616,121.70816144797341,0.0011974265669017592
0.027412867493853736,0.009018330882215058,4.143002819420198e-06,36.47921911942306,110.88526392085348,0.002035436763797932
0.02172602147547974,0.011683462769412976,5.689100367490221e-08,46.02775529466417,85.59106317503539,0.00023851835081373132
0.025949487011675345,0.009950537008377332,2.525830963547043e-06,38.53640727271696,100.4970886654763,0.0015892863063485582
0.027864056290580374,0.008909128813340671,5.030842011268311e-06,35.88852927841868,112.24442040871428,0.002242953858479552
0.03365644143935333,0.005308425997727976,0.0003531541532550525,29.711994412776335,188.3797570933462,0.01879239615522865
0.02585116395743036,0.009603041471876121,2.0260492279305603e-06,38.682977743157736,104.13367503708517,0.0014233935604500115
0.024021683695035684,0.011165615442739226,1.352410934159913e-06,41.62905534413726,89.56066999873973,0.0011629320419353458
0.027766278515482305,0.008875084117771097,4.2343153175800505e-06,36.01490921595439,112.67498839787241,0.002057745202297906
0.024458918602325432,0.010107281805697069,7.624652017501317e-07,40.88488196305314,98.93856916469274,0.0008731925341813979
0.02466968114737572,0.009962341644394093,9.58859565684157e-07,40.53558674009764,100.37800706851985,0.0009792137487209607
0.020860750121783154,0.012751096946560462,3.023164230880063e-08,47.93691473998257,78.42462528447362,0.00017387248864843638
0.02692734415781831,0.009362617609541867,2.8050302764629005e-06,37.136971033574866,106.80773707780769,0.0016748224611769752
0.027851670063299593,0.00942432934514505,5.146521014350391e-06,35.904489667128054,106.10834610901524,0.002268594501966006
0.02435263960912176,0.011181146702503716,1.258552573902278e-06,41.06331042756574,89.43626504570206,0.0011218522959384083
0.028945985875442296,0.00814296224806735,6.624926075374754e-06,34.547104538194276,122.80543241341195,0.0025738931748180136
0.023839130382460164,0.010681024866823702,9.161450424140019e-07,41.94783886646126,93.62397452196716,0.0009571546596104528
0.025554662277861146,0.010266125434092983,1.7720526591786764e-06,39.1318026091205,97.4077324906902,0.001331184682596174
0.023970578136168697,0.0109900343018656,1.0177454086247452e-06,41.71780898730687,90.99152673529383,0.0010088336872967443
0.02215896671572089,0.011666851193398,9.965988581834663e-08,45.12845805623871,85.71293002913046,0.0003156895402422238
0.024213290552377486,0.009868106519851315,4.118536595982746e-07,41.29963244098645,101.33656319865781,0.0006417582563538038
0.027560775539398487,0.00861532468118437,4.326187247073375e-06,36.283449229158556,116.07223604514549,0.002079948856840806
0.02348434518147964,0.011401062203576078,7.206668720529131e-07,42.58155772589417,87.71112569549337,0.0008489210046010837
0.03212771682934351,0.006066597279702622,0.00012184574681290989,31.125772345162748,164.83705014436345,0.011038376094920388
0.029187438787838263,0.008339650278701944,6.446097392085396e-06,34.26131382300927,119.90910488822665,0.0025389165784021725
0.023286061566525754,0.011242119140882646,6.131177637894824e-07,42.944144811397514,88.95120105634173,0.0007830183674662315
0.026808065747665314,0.009331420050352937,2.5647570841945687e-06,37.30220633643026,107.16482535390502,0.0016014858988434987
0.02623529312524662,0.009102207372323421,1.951229323593293e-06,38.11659337008455,109.86346048768837,0.0013968641034808264
0.024353283554929366,0.010512494106380324,1.1259619163560471e-06,41.062224637777405,95.12490469726612,0.0010611135266106295
0.024700521001231608,0.010083687416601334,1.18438363224783e-06,40.48497600314335,99.17007129293243,0.0010882939089454787
0.032497878660100864,0.006117291382829059,8.932906340771313e-05,30.771239269464868,163.4710425609203,0.009451405366807263
0.025611479434042097,0.010180743034321565,1.8537276082211551e-06,39.04499162476443,98.22465773163864,0.0013615166573425223
