file,cluster,psnr,ssim,lpips,composite
003553.npy,6,24.880692426210715,0.7747297883697022,0.16020998358726501,0.7577442110654948
003740.npy,6,20.863049469942197,0.5590920085715868,0.197495698928833,0.5841554247685223
003810.npy,6,23.38546596070211,0.34148930970898944,0.2962731122970581,0.5347490871529129
004285.npy,6,20.355753501495247,0.33532966115802804,0.30413004755973816,0.4627499490104354
004592.npy,6,19.64227253278111,0.3663412524216352,0.34031063318252563,0.4451718182526167
004631.npy,6,20.302355305893492,0.4524721817996394,0.2643340826034546,0.5138761509741392
004675.npy,6,21.390867076362223,0.45199853807458423,0.1835203468799591,0.5648453320951466
000054.npy,7,22.849502242363027,0.5581304629078573,0.2553325593471527,0.608699351017191
000055.npy,7,23.219862529973533,0.5508373196629879,0.23408877849578857,0.621579792166256
000063.npy,7,20.47947786441165,0.5713899535413933,0.27319151163101196,0.5544989887348304
000157.npy,7,22.72758719073966,0.6738844400857421,0.15384826064109802,0.6784028862757626
000211.npy,7,18.25341687279579,0.4827236017758609,0.19292131066322327,0.5022322497663412
000216.npy,7,20.411519211906647,0.35745848441226324,0.25386157631874084,0.4881216185179885
000224.npy,7,25.20462667837963,0.5052259253662149,0.1122499406337738,0.6910948099859165
000873.npy,7,17.306166945016102,0.35921597972956665,0.28967610001564026,0.4077614475716666
000875.npy,7,17.221331873113968,0.3425591433478014,0.32854509353637695,0.38736761378411855
001042.npy,7,19.009177795248885,0.5509170657921804,0.15777502954006195,0.5534735186451257
001049.npy,7,20.70416871617219,0.5326381127650067,0.30678290128707886,0.5353777086298024
001095.npy,7,24.810532046320084,0.5008525308045543,0.17260459065437317,0.6607611366349511
001097.npy,7,23.554053274423605,0.6017920072650611,0.1621306836605072,0.6699771806331536
001159.npy,7,20.17770363546042,0.4288205377175786,0.23985280096530914,0.5113826597054325
001200.npy,7,22.872327239875396,0.6667483077467061,0.16299393773078918,0.6761920620025366
001306.npy,7,18.915664588871696,0.542591060583327,0.24985533952713013,0.5179266756603256
001507.npy,7,20.693937667047933,0.6096887068079943,0.20686504244804382,0.5941398362766042
001626.npy,7,23.656063738897316,0.4660067714952269,0.19462814927101135,0.6161498460502344
001804.npy,7,25.544493729921427,0.5583581714125625,0.14440886676311493,0.705638517770292
001830.npy,7,20.43849465434124,0.45863590448112274,0.304360032081604,0.5056140608963116
002151.npy,7,22.001534483328204,0.42299669459070677,0.26444676518440247,0.5417729649871725
002279.npy,7,22.581971539302224,0.577156160364197,0.29304230213165283,0.5965262091731197
002390.npy,7,22.51661789065226,0.2958720164799016,0.23446789383888245,0.5208373273392788
002411.npy,7,22.271895307834,0.4945850551537985,0.20064890384674072,0.592909723943108
002443.npy,7,23.759903247237176,0.36219390243871463,0.2461690604686737,0.5666727972619509
002465.npy,7,22.78832403345337,0.3011439674598953,0.232092946767807,0.529424207640771
002557.npy,7,23.439054138882398,0.572066892182702,0.17558763921260834,0.6530276207429733
002587.npy,7,25.358416825027938,0.6861751680033482,0.18271739780902863,0.7313396306209495
002588.npy,7,24.69760781172679,0.6466897109249192,0.26422882080078125,0.6763226925241969
002608.npy,7,25.277590133710333,0.29536352780087616,0.23568789660930634,0.5816161022574196
002626.npy,7,23.684794418822108,0.5300350872379345,0.22119811177253723,0.6292744233511792
002669.npy,7,20.825303300442002,0.2458137287686529,0.22574137151241302,0.46947530353968
002711.npy,7,26.164774466301388,0.6616059443080875,0.2690698206424713,0.7122848071396806
002834.npy,7,23.95253469446637,0.4608355556723131,0.2761358320713043,0.5938451232995889
003205.npy,7,24.594074202109372,0.3830370560666841,0.4346233308315277,0.5293395573474826
003206.npy,7,25.359028546394082,0.3977522438655216,0.40132230520248413,0.562343947251992
003616.npy,7,22.206155817990542,0.23660193136149246,0.19494682550430298,0.5073551645744085
000046.npy,8,26.186105768691785,0.6908505433537587,0.11317965388298035,0.7744704246834102
000302.npy,8,25.049517455677417,0.8102775746292621,0.09969118237495422,0.793518074210934
000613.npy,8,22.80678427419427,0.8216181878530234,0.09823581576347351,0.7479448856786115
000715.npy,8,25.52913713724827,0.8038780083733181,0.21233920753002167,0.7644937588866159
000734.npy,8,24.457987752401486,0.8094007487396085,0.09194189310073853,0.7826637908218785
000999.npy,8,26.220100769285036,0.7493414403290102,0.14300212264060974,0.7847820118802453
001854.npy,8,25.114178272599066,0.4184254123752071,0.1540224254131317,0.6462271794895599
001950.npy,8,21.622302381190384,0.6909001539049558,0.18856929242610931,0.6479392289638461
001982.npy,8,29.370729814119855,0.7359159034948349,0.09000174701213837,0.8679876035857845
001990.npy,8,25.720726109417235,0.7130515999780457,0.1780676394701004,0.7498996781563647
002143.npy,8,24.91299387188951,0.8241242382255567,0.11862359941005707,0.7887889656471556
002144.npy,8,24.855807505021556,0.8322220054913462,0.11553074419498444,0.791248364988155
002161.npy,8,29.230043241590877,0.7997098145869532,0.07995712012052536,0.8894740813019397
002163.npy,8,21.043732380118474,0.6551952074047089,0.19905836880207062,0.6196841102035122
002174.npy,8,28.29103384008676,0.6256863249671459,0.09792496263980865,0.8046100949999293
002400.npy,8,24.44295346313798,0.5292012354739947,0.12866869568824768,0.6766875902205374
002675.npy,8,25.900337177308167,0.47169592744648087,0.14460329711437225,0.6845939251619955
002733.npy,8,24.98785275265595,0.7713553217722382,0.12020961195230484,0.7723341866656654
002913.npy,8,23.39200856849912,0.5148871027717777,0.15500178933143616,0.6397841837800943
002976.npy,8,24.260443064916558,0.6358888445991902,0.16903407871723175,0.6947392122921319
003002.npy,8,24.70212560534549,0.6252300701045134,0.18093982338905334,0.6970328734683864
003026.npy,8,22.162140333848825,0.6212383409678489,0.1276969611644745,0.6570058006866542
003076.npy,8,26.462530899332073,0.8088495310829077,0.11858412623405457,0.8181447104903303
003101.npy,8,28.657866930646158,0.7891950238689631,0.18368682265281677,0.8386775544197411
003103.npy,8,29.227743226833958,0.8520322500951849,0.11256948113441467,0.8959929946943447
003126.npy,8,25.87945032708543,0.7675341052113352,0.10043872892856598,0.7974640215850437
003127.npy,8,26.34903331526919,0.7563010499969972,0.08779877424240112,0.8083681655908472
003307.npy,8,27.520518483797606,0.8209594252322195,0.09994523972272873,0.8519051392542215
003326.npy,8,32.194407964628574,0.8319083736813069,0.05397319421172142,0.9259783931565284
003391.npy,8,22.216592716228142,0.8141019153743176,0.11712247878313065,0.7260285392243544
003443.npy,8,22.238089972863683,0.5114596891819341,0.2133067399263382,0.5935640935932804
003474.npy,8,26.027376555054225,0.8658407688190639,0.11257946491241455,0.8294732469700881
003477.npy,8,32.11485916843696,0.8517453614983559,0.061677612364292145,0.9300225830446879
003562.npy,8,26.242757318584175,0.8598278463789187,0.09439188241958618,0.8383177061772035
003564.npy,8,26.048009046017974,0.8603406240459848,0.14292924106121063,0.8179817731286574
003658.npy,8,21.35380439419577,0.6770845296836209,0.14217530190944672,0.6528320624624084
003734.npy,8,24.389549491747577,0.46504815202227795,0.13449552655220032,0.6521741971955275
003770.npy,8,20.85354655734674,0.5468646012671254,0.20127281546592712,0.5786094076525492
003804.npy,8,27.93721210190983,0.8399990217533707,0.10418207943439484,0.8660992497043214
003805.npy,8,28.516592314338418,0.8212015645450279,0.11428404599428177,0.8693412242799913
003824.npy,8,23.814590905582072,0.6601566126052493,0.2141801416873932,0.6778719548744425
003835.npy,8,24.86590221778188,0.8032173440710977,0.14023363590240479,0.7735701742291616
003860.npy,8,24.575008676884554,0.7671164785587604,0.17674985527992249,0.7429001783570471
003890.npy,8,25.29849022103951,0.6667042902272716,0.13921532034873962,0.7380183282048332
003941.npy,8,26.267072531723908,0.7362987787205125,0.21043869853019714,0.7589994163239697
003965.npy,8,27.929417502349033,0.8137615965003502,0.11699403822422028,0.8529095750331328
004022.npy,8,22.560198607581988,0.62766331560513,0.19834771752357483,0.6444429461956737
004025.npy,8,25.164009533280968,0.6649078447428027,0.21542499959468842,0.7090278269000596
004102.npy,8,24.017949288889934,0.7697701504781982,0.10121501237154007,0.7565839191219956
004108.npy,8,27.02256342458415,0.8041814467301815,0.16527403891086578,0.8134705453749752
004236.npy,8,26.52087571237871,0.8672687738207406,0.14604227244853973,0.8297616273991494
004296.npy,8,30.261668884088703,0.8360245398255103,0.11546444892883301,0.9068533636322256
004301.npy,8,29.569594420259794,0.8265464125896953,0.12145048379898071,0.8921340744915669
004317.npy,8,28.479400592145602,0.8186031319906134,0.1637476086616516,0.8511607431573338
004340.npy,8,32.11456702713064,0.8427341471471786,0.07788808643817902,0.9216153535696665
004371.npy,8,24.39393729680873,0.8147477345362008,0.1362142562866211,0.7682653215678317
004386.npy,8,24.07091271475256,0.8507132696542442,0.2060358226299286,0.7498016537803842
004433.npy,8,26.11691616310631,0.8436858708744905,0.19578075408935547,0.7963442869974074
004502.npy,8,25.185658254903508,0.7985676273071133,0.0947650596499443,0.7942821504391342
004520.npy,8,24.345260744274686,0.7967985699544958,0.10154984891414642,0.7727553679973317
004561.npy,8,24.47869124400523,0.8199691656491608,0.13503991067409515,0.7722806681918046
004562.npy,8,23.740075154324597,0.815082311427366,0.12400275468826294,0.7579170778980253
004572.npy,8,27.144412679624796,0.8456921704373844,0.16809667646884918,0.8290743353145071
004575.npy,8,31.997039430067396,0.8172844726145267,0.07293998450040817,0.9147814960380395
004602.npy,8,31.922142974139362,0.8418005195940249,0.08638335764408112,0.9184723873166478
004719.npy,8,23.369217525076515,0.787892531093061,0.15625599026679993,0.7298614586104539
004733.npy,8,30.820644108894534,0.7995104196679592,0.06660086661577225,0.9109698510173956
004754.npy,8,30.35738306564543,0.7471560885442495,0.08493609726428986,0.8874066637599866
001062.npy,9,12.667681306699379,0.3266245960229983,0.21989712119102478,0.3689091582773245
001063.npy,9,13.888525732515957,0.32575312826419445,0.20079247653484344,0.37498688390978363
000069.npy,10,20.52477281069895,0.42560652344274336,0.21383211016654968,0.5266975335520412
000085.npy,10,19.906021294176114,0.5567463688409098,0.22974668443202972,0.5513559235624292
000177.npy,10,24.23962838326853,0.500986600531857,0.26250210404396057,0.6181532406797106
000226.npy,10,19.23762489395199,0.5530879336759906,0.21802876889705658,0.5391891636807999
000372.npy,10,22.424280856597573,0.4973061387193156,0.22634515166282654,0.5886376813876646
000373.npy,10,22.13296304426678,0.4507917644537266,0.2407745122909546,0.5618493739268524
000415.npy,10,21.39175375259788,0.4204798623485968,0.24682897329330444,0.5332559352983836
000728.npy,10,19.497995616079336,0.43527818966521453,0.3079310655593872,0.47573783283703874
000777.npy,10,23.72110899031517,0.3252243214576901,0.25243237614631653,0.5513997371107949
000916.npy,10,19.126282281247654,0.4779326582034391,0.19436734914779663,0.5195502648240509
000993.npy,10,19.78705096048316,0.3091117264125122,0.28583720326423645,0.447470417949051
000994.npy,10,20.665671038674418,0.3565497201191009,0.2733001112937927,0.48698700380120086
001011.npy,10,22.257250959957577,0.39788668901256435,0.2395140379667282,0.5473964605698916
001038.npy,10,18.377459586525433,0.43143352837236726,0.2423734962940216,0.47140800150445816
001103.npy,10,22.59544014508868,0.47919028334804953,0.2258750945329666,0.5865592883847761
001234.npy,10,18.46283680152261,0.48396561035357744,0.2864166796207428,0.4761349058336695
001246.npy,10,24.134558043478393,0.396376992573705,0.2186645269393921,0.5955610006220685
001261.npy,10,21.70771556766792,0.5554041443476968,0.19581666588783264,0.602256172101464
001287.npy,10,23.428750380724598,0.29848865056871776,0.19072231650352478,0.5565610087044999
001516.npy,10,18.93268948734508,0.5411045406233957,0.261955201625824,0.5137762127179701
001517.npy,10,18.342947487338627,0.5325220974954004,0.3465382754802704,0.4696156626125683
001600.npy,10,18.701192782518937,0.3754958983510366,0.22627116739749908,0.46532363881826666
001708.npy,10,22.578714042972358,0.5373321703022547,0.2064429521560669,0.6120456070036705
001721.npy,10,21.936471710779944,0.2635174281041666,0.18608367443084717,0.513288400352883
001770.npy,10,21.758266275538038,0.474654040340815,0.2628803551197052,0.5541082567523263
002167.npy,10,20.723521053869053,0.31482270931985845,0.2843841016292572,0.4706688926495127
002184.npy,10,24.507223858139987,0.5869016722483421,0.29543232917785645,0.6417614223154949
002185.npy,10,25.60730558349328,0.6665274821211071,0.17491482198238373,0.7329221219016473
002293.npy,10,21.456151564243626,0.39080279339750135,0.33075231313705444,0.4968201948477851
002312.npy,10,22.49285342928591,0.32978027782064445,0.278389573097229,0.5169714222252697
002316.npy,10,26.59591894097638,0.643373149462685,0.12335144728422165,0.7643609883034073
002318.npy,10,25.913294131738635,0.625519176108852,0.10561415553092957,0.7491526542312771
002339.npy,10,21.970577689020207,0.4764209546080484,0.23499606549739838,0.5687100227928878
002345.npy,10,21.78485443514999,0.36061205613948955,0.21655987203121185,0.5321252710394258
002371.npy,10,22.056389254974157,0.34442427761028555,0.2242274433374405,0.5302075948681517
002491.npy,10,23.939728540532244,0.41227482283919015,0.37670189142227173,0.5438516113730226
002508.npy,10,29.069116275008575,0.608963790218614,0.28660163283348083,0.7534344141285683
002553.npy,10,23.530975992756524,0.5221806358067691,0.1797427237033844,0.6370565483179398
002561.npy,10,23.03944522665361,0.3075968002777849,0.220335453748703,0.5410747872131074
002607.npy,10,22.51334689820254,0.2787693031434336,0.18723829090595245,0.5308069351503278
002691.npy,10,20.881393529413973,0.3032821521641888,0.2957903742790222,0.466528226615366
002703.npy,10,19.900691171758456,0.25461548809125983,0.18527351319789886,0.4653515732257527
002723.npy,10,22.810692248478077,0.3769850425425763,0.34675270318984985,0.5169817186393105
003086.npy,10,19.332225832285477,0.43305507308927227,0.32666781544685364,0.46506743770937237
003147.npy,10,22.34158900643534,0.5827143207139996,0.2352445423603058,0.6123030151497943
004043.npy,10,28.468677443700297,0.7898586633448117,0.11015883088111877,0.8592038873479042
004673.npy,10,23.46807312621307,0.613793994366916,0.2709125876426697,0.6358065383794835
004687.npy,10,18.444432945649204,0.295672825949844,0.25761449337005615,0.42256239854102273
000002.npy,11,19.26133613762065,0.5381236303874739,0.22526687383651733,0.532315277464111
000486.npy,11,17.405179290118262,0.4356696815512085,0.23169925808906555,0.45477190315667565
000488.npy,11,17.739729955675962,0.4553035371086525,0.22602224349975586,0.4706433191068758
000522.npy,11,19.96107298368624,0.6471080304540991,0.18893268704414368,0.5963045141074571
000571.npy,11,21.235380222632084,0.6192695456381431,0.18748772144317627,0.6158246130123686
000764.npy,11,19.068924466447697,0.4736644108944733,0.21186958253383636,0.51101881981905
000808.npy,11,21.04043949944364,0.7306413670556755,0.15953722596168518,0.6579333692411887
000846.npy,11,18.71452657640189,0.4878855987957753,0.295846164226532,0.47989151322090084
000955.npy,11,18.65855172601974,0.5527223405631935,0.23684629797935486,0.5199264969950516
001050.npy,11,18.39305094552919,0.38777615075055466,0.2652090787887573,0.44959015611013664
001149.npy,11,19.105947144310967,0.6728597779001319,0.19113558530807495,0.5851513340709293
001192.npy,11,18.975354262125062,0.5302734400951793,0.20892491936683655,0.5287907127344489
001232.npy,11,20.11932686511576,0.6713850490857736,0.20610037446022034,0.602191044099979
001285.npy,11,17.68908331010718,0.4959854180041999,0.24365688860416412,0.47720025002461586
001417.npy,11,20.18228028035629,0.5998188637048862,0.21916890144348145,0.5753784380950525
002638.npy,11,19.572228052353886,0.6720685402212143,0.1568460613489151,0.6066792274541861
002715.npy,11,21.042978838725578,0.731668764513433,0.15972474217414856,0.6582697594181076
002718.npy,11,19.85417654872824,0.7233330572457686,0.15797214210033417,0.6296575616868834
003018.npy,11,20.081876957521445,0.664432129306579,0.1731850802898407,0.6100129487282782
003019.npy,11,20.54536094675198,0.6954544448387213,0.1745818853378296,0.6301877630947856
003154.npy,11,18.80474673267765,0.6007177651311629,0.19771717488765717,0.5522167908073385
003184.npy,11,19.07557828524485,0.46357329316980883,0.24448631703853607,0.4969307317158653
003185.npy,11,19.42309562114413,0.45824498414918363,0.25525081157684326,0.49928907132731637
003210.npy,11,20.662226086481354,0.7177357099447549,0.14817500114440918,0.6490141492997008
003252.npy,11,18.879034143117853,0.4886968456345648,0.23973150551319122,0.5025225387764101
003309.npy,11,19.131292521732746,0.48487678934518064,0.26697033643722534,0.497775318118935
003322.npy,11,20.1775403823074,0.6972757232257533,0.16660861670970917,0.6252788217788458
003323.npy,11,19.199154244650003,0.6801364402843616,0.17365020513534546,0.5954766171530055
003340.npy,11,20.057694123029318,0.5308833689577765,0.21631395816802979,0.5505830063305671
003539.npy,11,21.495205750638373,0.6660928842269871,0.2085091918706894,0.6301991363551742
003638.npy,11,23.01371482304781,0.8403543637776971,0.14132991433143616,0.7444240347720382
003702.npy,11,21.690051709347568,0.7296619935963862,0.15518122911453247,0.6734947372572305
003825.npy,11,20.356859988005045,0.7229141152682305,0.14256754517555237,0.6458235230976714
004016.npy,11,19.79017108957043,0.7295239514684677,0.15375767648220062,0.6317036714303208
004142.npy,11,17.976287190863466,0.5274549451864231,0.20027124881744385,0.5085342808088479
004161.npy,11,21.115008505933694,0.7264495485411808,0.15664666891098022,0.6591567044530378
004206.npy,11,19.22226141721235,0.5802276732237339,0.21541713178157806,0.5487648786409931
004343.npy,11,18.93940279128934,0.645340484269747,0.15696802735328674,0.5836664365563609
004559.npy,11,19.93819875614513,0.7616836452519298,0.12692475318908691,0.6546573808241727
004743.npy,11,19.21826385202251,0.39842575114762646,0.2229708731174469,0.4855574893883378
004776.npy,11,19.61544422192803,0.6732364674802352,0.19487398862838745,0.5953529201045722
000230.npy,12,25.98403077321648,0.45347877119250596,0.15813212096691132,0.6758717894800088
001501.npy,12,21.44632680903377,0.548174708442394,0.22786188125610352,0.5833559825961806
001881.npy,12,23.226052862997044,0.2925267657828177,0.2035902440547943,0.5457800153092753
001887.npy,12,26.845541245500325,0.8444222695496576,0.11736835539340973,0.8389188879520898
001983.npy,12,26.29615345387846,0.48976475711350514,0.09270888566970825,0.7167109227896759
002069.npy,12,30.364835593156783,0.6923046510849447,0.19183887541294098,0.8334885918906678
002139.npy,12,22.404900421398555,0.3998384360695516,0.24639756977558136,0.5490336314624024
002313.npy,12,25.64859215555636,0.6691920207901001,0.06741512566804886,0.7705610129419362
002756.npy,12,22.3825763086802,0.6068861019290127,0.11019651591777802,0.6629537799744161
002773.npy,12,23.30176999496588,0.5305703676074017,0.15985077619552612,0.6413903081365336
002970.npy,12,23.703727085071588,0.4152134393114578,0.23579363524913788,0.5865560921334753
002972.npy,12,22.93735932878425,0.44022841299740967,0.24402953684329987,0.5751187215799088
002989.npy,12,23.544032881483634,0.5038557969662435,0.17211709916591644,0.6337802966330787
003129.npy,12,26.91214830740975,0.8363253105627322,0.11106538772583008,0.8398010477769619
003179.npy,12,27.359139649619824,0.6251261227619113,0.0888785645365715,0.7867300671777759
003494.npy,12,24.673052725289605,0.49987189008028804,0.14874860644340515,0.6653311551076189
003559.npy,12,24.59750407389537,0.553570906861864,0.1576889008283615,0.6785718703199535
003621.npy,12,30.083500835509483,0.7622512445892096,0.0971367284655571,0.8883715053745508
003622.npy,12,30.75983399046656,0.7637839930492639,0.08373663574457169,0.8933491191015641
003700.npy,12,28.3206952465302,0.5337646366195753,0.2607032060623169,0.720369260108646
003788.npy,12,23.1151206311571,0.7514942163686826,0.1519101858139038,0.7135306908773063
004121.npy,12,24.315299071109205,0.5390425332828855,0.19508041441440582,0.6549940189808089
004264.npy,12,30.05349041417709,0.8114215726842582,0.11946144700050354,0.8973200418945848
004322.npy,12,23.522728870998684,0.5105595084468577,0.11922360211610794,0.6531726103546651
004332.npy,12,26.519683781428984,0.8499670268470142,0.12152281403541565,0.8321410438578436
004390.npy,12,20.92256322445333,0.34837777872625575,0.30561351776123047,0.4792006030873046
004446.npy,12,22.86283581930908,0.6429871022064555,0.18993675708770752,0.6590797999131177
000025.npy,13,24.414768124431415,0.7038121180985263,0.13126632571220398,0.7333990002272499
000223.npy,13,24.36128280227242,0.750014476458094,0.08503484725952148,0.7630217164500224
000265.npy,13,22.04535434253927,0.6916336956067384,0.13372381031513214,0.6758667249314081
000316.npy,13,23.22417110551852,0.7236156755594034,0.12168677151203156,0.7167356592495355
000435.npy,13,27.13134286590446,0.7500105990340598,0.09455850720405579,0.8214027609634338
000583.npy,13,23.73489524505567,0.763651229695594,0.08572687208652496,0.7534169024264823
000639.npy,13,22.688879798485637,0.5601900508364548,0.2700285315513611,0.6009178352836009
000818.npy,13,17.91022722313614,0.624185105893339,0.186697319149971,0.5438343116508146
000919.npy,13,23.639594473746612,0.7680386189295798,0.10327524691820145,0.746912112309273
000937.npy,13,24.187678906146402,0.7343908095411928,0.08649905025959015,0.7534678954526766
001214.npy,13,25.535585590953428,0.7346554513152651,0.08387266099452972,0.7843850543503212
001690.npy,13,21.58019162289567,0.7619740823582448,0.1447150856256485,0.6853128127529913
001923.npy,13,21.98438938849664,0.7651814106486328,0.24488471448421478,0.6619742184658425
001947.npy,13,26.10301536744126,0.5505758714306423,0.16280703246593475,0.7093232878202638
001949.npy,13,26.34851393328434,0.5692374160369262,0.1685284674167633,0.7190921813908173
002200.npy,13,24.504801305597134,0.7452963650269332,0.10351883620023727,0.7584769830666127
002207.npy,13,17.62264511816737,0.3852934181747755,0.2609933912754059,0.43304767825906476
002386.npy,13,20.971109485180854,0.6072494290569739,0.21960613131523132,0.5952390878068221
002422.npy,13,21.626639774654176,0.743154041888068,0.13233685493469238,0.6841977239767736
002537.npy,13,24.838657852052116,0.5629356153408843,0.18069171905517578,0.6793848065852832
002579.npy,13,22.439706480528443,0.77109090284908,0.12235531210899353,0.7149053409251053
002705.npy,13,18.68676459253581,0.29120704647375095,0.21732263267040253,0.4398895733241341
002737.npy,13,20.090936620502525,0.6287639003803654,0.1402793973684311,0.6092934259040341
002870.npy,13,22.296218814854264,0.6332878652049627,0.10084628313779831,0.672952056574705
002880.npy,13,25.258084214319613,0.5604805117414221,0.21540787816047668,0.676314971511862
002908.npy,13,20.295651163885275,0.6288806040236068,0.10528409481048584,0.6255466400462686
002948.npy,13,19.359881854789943,0.6437342169529562,0.10477161407470703,0.6098737977325263
003062.npy,13,17.200968517615927,0.6919983016490399,0.09631559252738953,0.5808046478764596
003137.npy,13,21.465092210263602,0.7903226305150735,0.12864050269126892,0.6975627583915704
003249.npy,13,19.238695611426515,0.57870295856144,0.18120984733104706,0.5600242728862757
003251.npy,13,22.25518813419347,0.6754804556276657,0.23186452686786652,0.6424317125686768
003260.npy,13,23.722065519230373,0.512679446962375,0.1940963715314865,0.6333513700154155
003380.npy,13,23.39300790933088,0.7363520145811081,0.16187205910682678,0.7113379386987799
003433.npy,13,19.700058863172135,0.6281227850926662,0.17634688317775726,0.5883710531532393
003807.npy,13,23.27974117616993,0.7549655944257956,0.09651099145412445,0.7368124493498888
003808.npy,13,22.83655167414446,0.7342728288821995,0.09962029755115509,0.7190297698691139
004154.npy,13,21.18050592290433,0.3983095396781275,0.24126756191253662,0.5230252353197375
004179.npy,13,28.01232733624889,0.8041120484265089,0.09395658224821091,0.8592146517538524
004196.npy,13,20.38335593738001,0.76553308733764,0.1294802725315094,0.6649810702104881
004324.npy,13,19.82845391825939,0.6953679708671892,0.1622006893157959,0.618354736478451
004421.npy,13,24.19979184230161,0.6443131202182628,0.18190160393714905,0.6919103241448514
004546.npy,13,24.801117742293776,0.8223245456484491,0.14990805089473724,0.7752747814133212
004615.npy,13,24.161460098025195,0.8123525004379569,0.20380057394504547,0.7397719776759747
004616.npy,13,23.416593632817275,0.723040832541076,0.1907498836517334,0.697799063692387
004644.npy,13,21.822320607368123,0.4553872376548024,0.3319735527038574,0.5260783529251621
004698.npy,13,23.124589491311323,0.5305547484494286,0.24938476085662842,0.607603095671185
000080.npy,14,18.84941885967492,0.5587028560693669,0.18452277779579163,0.543602667417301
000084.npy,14,18.460273976508525,0.6453641543484917,0.2404455989599228,0.545201162385268
000160.npy,14,20.754097296847732,0.7257298515351871,0.1733354777097702,0.6453336200939774
000297.npy,14,18.127369765975466,0.6099247288219952,0.2001209557056427,0.53943169694935
000697.npy,14,21.537131726198933,0.8130040982522778,0.14273710548877716,0.7020252581700319
000863.npy,14,21.863000487108902,0.7814873499134499,0.13661514222621918,0.700801857831497
000899.npy,14,18.42991588535531,0.49008375751738625,0.17886829376220703,0.5132921742596221
000927.npy,14,18.772998662867103,0.5708058370883251,0.19797179102897644,0.5414557634168295
000946.npy,14,19.275201236855377,0.6473582596119214,0.1776099056005478,0.5849205899339107
001546.npy,14,21.234161029530977,0.7385712203258071,0.12405987083911896,0.6767073615962511
001547.npy,14,22.027825165078756,0.7941317608947968,0.11129879206418991,0.7171182155008413
001596.npy,14,18.964050256491618,0.7061823341411594,0.17830772697925568,0.5973815414204483
001839.npy,14,19.67074193384892,0.574182671867718,0.20864233374595642,0.5589743779038965
002471.npy,14,21.805439521422674,0.8257221953926552,0.10747508704662323,0.7239810254802923
002650.npy,14,17.027172235973445,0.33907799960399554,0.21232092380523682,0.42063396384344054
002785.npy,14,18.07122743714967,0.6521699401724897,0.16487589478492737,0.56401418039918
002822.npy,14,18.627638557396036,0.6404001882167487,0.1285521239042282,0.5845635449351965
002847.npy,14,18.062011423942053,0.6391777116876094,0.14371401071548462,0.566532598633865
002863.npy,14,17.74193596145226,0.5804088194609224,0.2073488086462021,0.5186185805260681
002922.npy,14,20.826651400543106,0.6453981244030944,0.08828361332416534,0.6485193125939342
003012.npy,14,17.509817045396264,0.6568898465013263,0.11277405172586441,0.5704789770450709
003043.npy,14,21.29909166132655,0.6628848737762115,0.10165878385305405,0.660388511337198
003044.npy,14,21.161105642210813,0.6888524383216387,0.09602676331996918,0.667855350383019
003364.npy,14,14.990309810964874,0.654526893380546,0.1746106892824173,0.4933054013660429
003365.npy,14,14.424897512814457,0.6267138146165693,0.1802351027727127,0.48215957061461884
003373.npy,14,20.045506150294514,0.6939843199321437,0.16554929316043854,0.6216007011526687
003377.npy,14,20.155153048926056,0.7381842251407131,0.14783886075019836,0.6446740781063062
003423.npy,14,20.028704837282653,0.6888841021148544,0.15246781706809998,0.6238877580663105
003444.npy,14,19.12619571965084,0.6536889407661054,0.1719304472208023,0.5856127360628975
003480.npy,14,14.263142447345178,0.6023795826885924,0.1723892241716385,0.4766634528389846
003484.npy,14,20.73643901443792,0.7140977044710152,0.16934546828269958,0.6423938346058367
003497.npy,14,17.748931580122495,0.6247103820565753,0.18097209930419922,0.5423334626979586
003818.npy,14,21.674456895158258,0.7238600380437598,0.17210176587104797,0.6655740217277542
003871.npy,14,20.874941079645424,0.7150996064128866,0.14215858280658722,0.6548679207497758
003973.npy,14,21.049760411842282,0.5951414376743035,0.19209718704223633,0.6021205371405175
004003.npy,14,17.923992550138642,0.6697519573323019,0.19732899963855743,0.5557852647898847
004012.npy,14,18.482592110618047,0.5695804132841071,0.24646922945976257,0.5184279970662937
004147.npy,14,20.423197087234954,0.7027481742089335,0.17677940428256989,0.6291717474695646
004148.npy,14,20.86667800334564,0.714143051492501,0.16603043675422668,0.6464081605426613
004183.npy,14,19.96790766212123,0.675650451274814,0.1865234524011612,0.606773614338356
004276.npy,14,20.43171120948827,0.784569074179709,0.1538437008857727,0.6642798179754958
004281.npy,14,16.834180292612004,0.4602502737676033,0.19486404955387115,0.46255497012928853
004460.npy,14,17.94638160640052,0.4718089565358086,0.24202671647071838,0.4754025601639305
004656.npy,14,17.944854119765985,0.515627140790057,0.19853034615516663,0.5044734675397631
004657.npy,14,17.04826828272719,0.4626157781730369,0.2876151204109192,0.437183958870199
004703.npy,14,20.249856418887404,0.8177467091752687,0.10580530017614365,0.6873106123083172
000740.npy,15,29.455866531837685,0.8588961026823446,0.1278068721294403,0.8982712220029166
001076.npy,15,27.017237186193924,0.753610212991178,0.09928232431411743,0.8184923448077741
001677.npy,15,26.39667348562215,0.5921652256319597,0.12581515312194824,0.7420427682949404
001867.npy,15,28.52633043696125,0.6588480885722489,0.14201080799102783,0.806197547681768
